Courses by Dept w Enrlmt,3774,,,,,,,,,,
Acad Org,Current Status,Course ID,Subject,Catalog,Section,Term,Term2,Title,Tot Enrl,Component,Instructor
16300,Active,8905,MA,810,76,4146,Summer 2014,"Thesis, Dissertation or Sp Pro",0,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4149,Fall 2014,"Thesis, Dissertation or Sp Pro",2,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4152,Spring 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4156,Summer 2015,"Thesis, Dissertation or Sp Pro",2,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4159,Fall 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4162,Spring 2016,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4166,Summer 2016,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4169,Fall 2016,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4172,Spring 2017,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4176,Summer 2017,"Thesis, Dissertation or Sp Pro",0,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4179,Fall 2017,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4182,Spring 2018,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4186,Summer 2018,"Thesis, Dissertation or Sp Pro",2,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4189,Fall 2018,"Thesis, Dissertation or Sp Pro",2,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4192,Spring 2019,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4196,Summer 2019,"Thesis, Dissertation or Sp Pro",0,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4199,Fall 2019,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4202,Spring 2020,"Thesis, Dissertation or Sp Pro",3,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4206,Summer 2020,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4209,Fall 2020,"Thesis, Dissertation or Sp Pro",0,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4212,Spring 2021,"Thesis, Dissertation or Sp Pro",3,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4216,Summer 2021,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4219,Fall 2021,"Thesis, Dissertation or Sp Pro",1,THE,"Skufca,Joseph D"
16300,Active,8905,MA,810,76,4222,Spring 2022,"Thesis, Dissertation or Sp Pro",0,THE,"Skufca,Joseph D"
16300,Active,11281,MA,30,1,4146,Summer 2014,Intro to Math,4,LEC,"Smith,Brad Y."
16300,Active,11281,MA,30,1,4156,Summer 2015,Intro to Math,9,LEC,"Smith,Brad Y."
16300,Active,11281,MA,30,1,4166,Summer 2016,Intro to Math,5,LEC,"Smith,Brad Y."
16300,Active,11281,MA,30,1,4176,Summer 2017,Intro to Math,6,LEC,"Smith,Brad Y."
16300,Active,11281,MA,30,1,4186,Summer 2018,Intro to Math,6,LEC,"Smith,Brad Y."
16300,Active,11281,MA,30,1,4196,Summer 2019,Intro to Math,9,LEC,"Smith,Brad Y."
16300,Active,11281,MA,30,1,4216,Summer 2021,Intro to Math,5,LEC,"Smith,Brad Y."
16300,Active,11281,MA,30,D1,4206,Summer 2020,Intro to Math,0,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,1,4146,Summer 2014,Pre-Calculus Mathematics,19,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,1,4156,Summer 2015,Pre-Calculus Mathematics,14,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,1,4166,Summer 2016,Pre-Calculus Mathematics,15,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,1,4176,Summer 2017,Pre-Calculus Mathematics,15,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,1,4186,Summer 2018,Pre-Calculus Mathematics,13,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,1,4196,Summer 2019,Pre-Calculus Mathematics,10,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,1,4216,Summer 2021,Pre-Calculus Mathematics,10,LEC,"Smith,Brad Y."
16300,Active,8725,MA,31,D1,4206,Summer 2020,Pre-Calculus Mathematics,14,LEC,"Smith,Brad Y."
16300,Active,8743,MA,232,13,4152,Spring 2015,Elementary Differential Eq,22,DIS,"Smith,Jeffrey A."
16300,Active,8743,MA,232,21,4149,Fall 2014,Elementary Differential Eq,30,DIS,"Smith,Jeffrey A."
16300,Active,8726,MA,41,4,4219,Fall 2021,Co-Calculus Mathematics,56,LEC,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8726,MA,41,6,4219,Fall 2021,Co-Calculus Mathematics,39,LEC,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8726,MA,41,8,4219,Fall 2021,Co-Calculus Mathematics,39,LEC,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8732,MA,131,51,4209,Fall 2020,Calculus I,22,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8732,MA,131,52,4209,Fall 2020,Calculus I,21,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8732,MA,131,53,4209,Fall 2020,Calculus I,17,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8732,MA,131,54,4209,Fall 2020,Calculus I,10,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,11,4199,Fall 2019,Calculus II,30,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,11,4212,Spring 2021,Calculus II,12,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,12,4199,Fall 2019,Calculus II,11,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,12,4212,Spring 2021,Calculus II,6,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,13,4199,Fall 2019,Calculus II,28,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,13,4212,Spring 2021,Calculus II,7,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,14,4212,Spring 2021,Calculus II,17,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,51,4202,Spring 2020,Calculus II,12,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,52,4202,Spring 2020,Calculus II,13,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,53,4202,Spring 2020,Calculus II,21,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8733,MA,132,54,4202,Spring 2020,Calculus II,7,DIS,"Sobana Handi,Dinuka Sewwandi De Silva"
16300,Active,8742,MA,231,13,4159,Fall 2015,Calculus III,26,DIS,"Soha,James-Michael"
16300,Active,8742,MA,231,22,4162,Spring 2016,Calculus III,27,DIS,"Soha,James-Michael"
16300,Active,8742,MA,231,23,4172,Spring 2017,Calculus III,26,DIS,"Soha,James-Michael"
16300,Active,8733,MA,132,6,4212,Spring 2021,Calculus II,36,LEC,"Athavale,Prashant Vinayak"
16300,Active,8733,MA,132,2,4212,Spring 2021,Calculus II,90,LEC,"Martin,Christopher J."
16300,Active,8733,MA,132,31,4162,Spring 2016,Calculus II,14,DIS,"Song,Guohui"
16300,Active,8733,MA,132,32,4162,Spring 2016,Calculus II,11,DIS,"Song,Guohui"
16300,Active,8733,MA,132,33,4162,Spring 2016,Calculus II,16,DIS,"Song,Guohui"
16300,Active,8733,MA,132,34,4162,Spring 2016,Calculus II,10,DIS,"Song,Guohui"
16300,Active,8757,MA,313,1,4189,Fall 2018,Abstract Linear Algebra,18,LEC,"Song,Guohui"
16300,Active,8760,MA,321,1,4149,Fall 2014,Advanced Calculus I,16,LEC,"Song,Guohui"
16300,Active,8760,MA,321,1,4159,Fall 2015,Advanced Calculus I,12,LEC,"Song,Guohui"
16300,Active,8760,MA,321,1,4169,Fall 2016,Advanced Calculus I,12,LEC,"Song,Guohui"
16300,Active,8761,MA,322,1,4162,Spring 2016,Advanced Calculus II,11,LEC,"Song,Guohui"
16300,Active,8774,MA,362,1,4192,Spring 2019,Complex Analysis/Applications,4,LEC,"Song,Guohui"
16300,Active,8831,MA,522,1,4149,Fall 2014,Classical Real Analysis,10,LEC,"Song,Guohui"
16300,Active,8831,MA,522,1,4159,Fall 2015,Classical Real Analysis,3,LEC,"Song,Guohui"
16300,Active,8831,MA,522,1,4169,Fall 2016,Classical Real Analysis,6,LEC,"Song,Guohui"
16300,Active,8831,MA,522,1,4179,Fall 2017,Classical Real Analysis,10,LEC,"Song,Guohui"
16300,Active,8831,MA,522,1,4189,Fall 2018,Classical Real Analysis,8,LEC,"Song,Guohui"
16300,Active,11265,MA,525,1,4152,Spring 2015,Functional Analysis,5,LEC,"Song,Guohui"
16300,Active,11265,MA,525,1,4172,Spring 2017,Functional Analysis,4,LEC,"Song,Guohui"
16300,Active,11265,MA,525,1,4192,Spring 2019,Functional Analysis,3,LEC,"Song,Guohui"
16300,Active,8832,MA,526,1,4179,Fall 2017,Convex Opti & Analysis,4,LEC,"Song,Guohui"
16300,Active,8846,MA,578,1,4149,Fall 2014,Numerical Analysis,11,LEC,"Song,Guohui"
16300,Active,10460,MA,579,1,4152,Spring 2015,Intro to Applied Optimization,15,LEC,"Song,Guohui"
16300,Active,8887,MA,705,85,4152,Spring 2015,DS in Applied Mathematics,0,IND,"Song,Guohui"
16300,Active,8887,MA,705,85,4162,Spring 2016,DS in Applied Mathematics,0,IND,"Song,Guohui"
16300,Active,8887,MA,705,85,4172,Spring 2017,DS in Applied Mathematics,0,IND,"Song,Guohui"
16300,Active,8905,MA,810,85,4146,Summer 2014,"Thesis, Dissertation or Sp Pro",2,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4149,Fall 2014,"Thesis, Dissertation or Sp Pro",2,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4152,Spring 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4156,Summer 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4159,Fall 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4162,Spring 2016,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4166,Summer 2016,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4169,Fall 2016,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4172,Spring 2017,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4176,Summer 2017,"Thesis, Dissertation or Sp Pro",0,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4179,Fall 2017,"Thesis, Dissertation or Sp Pro",2,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4182,Spring 2018,"Thesis, Dissertation or Sp Pro",2,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4186,Summer 2018,"Thesis, Dissertation or Sp Pro",1,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4189,Fall 2018,"Thesis, Dissertation or Sp Pro",2,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4192,Spring 2019,"Thesis, Dissertation or Sp Pro",2,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4196,Summer 2019,"Thesis, Dissertation or Sp Pro",0,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4199,Fall 2019,"Thesis, Dissertation or Sp Pro",0,THE,"Song,Guohui"
16300,Active,8905,MA,810,85,4206,Summer 2020,"Thesis, Dissertation or Sp Pro",0,THE,"Song,Guohui"
16300,Active,8743,MA,232,14,4152,Spring 2015,Elementary Differential Eq,8,DIS,"Stewart,Kendra L."
16300,Active,8743,MA,232,34,4149,Fall 2014,Elementary Differential Eq,29,DIS,"Stewart,Kendra L."
16300,Active,8743,MA,232,13,4162,Spring 2016,Elementary Differential Eq,8,DIS,"Stutz,Colin M."
16300,Active,8743,MA,232,22,4149,Fall 2014,Elementary Differential Eq,28,DIS,"Stutz,Colin M."
16300,Active,8743,MA,232,31,4152,Spring 2015,Elementary Differential Eq,23,DIS,"Stutz,Colin M."
16300,Active,8743,MA,232,34,4159,Fall 2015,Elementary Differential Eq,26,DIS,"Stutz,Colin M."
16300,Active,8732,MA,131,31,4169,Fall 2016,Calculus I,25,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8732,MA,131,32,4169,Fall 2016,Calculus I,20,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8732,MA,131,33,4169,Fall 2016,Calculus I,24,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8732,MA,131,34,4169,Fall 2016,Calculus I,18,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8732,MA,131,41,4159,Fall 2015,Calculus I,26,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8732,MA,131,42,4159,Fall 2015,Calculus I,26,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8732,MA,131,43,4159,Fall 2015,Calculus I,27,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8732,MA,131,44,4159,Fall 2015,Calculus I,20,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8733,MA,132,51,4162,Spring 2016,Calculus II,7,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8733,MA,132,52,4162,Spring 2016,Calculus II,10,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8733,MA,132,53,4162,Spring 2016,Calculus II,10,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8733,MA,132,61,4172,Spring 2017,Calculus II,5,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8733,MA,132,62,4172,Spring 2017,Calculus II,12,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8733,MA,132,63,4172,Spring 2017,Calculus II,22,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8733,MA,132,64,4172,Spring 2017,Calculus II,12,DIS,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8747,STAT,282,D1,4156,Summer 2015,General Statistics,8,LEC,"Sudu Ambegedara,Amila Nishantha"
16300,Active,8740,MA,211,1,4179,Fall 2017,Foundations,32,LEC,"Sun,Jie"
16300,Active,8740,MA,211,2,4179,Fall 2017,Foundations,31,LEC,"Sun,Jie"
16300,Active,8742,MA,231,1,4149,Fall 2014,Calculus III,92,LEC,"Sun,Jie"
16300,Active,8742,MA,231,2,4149,Fall 2014,Calculus III,105,LEC,"Sun,Jie"
16300,Active,8742,MA,231,3,4149,Fall 2014,Calculus III,87,LEC,"Sun,Jie"
16300,Active,8742,MA,231,11,4149,Fall 2014,Calculus III,30,DIS,"Sun,Jie"
16300,Active,8742,MA,231,12,4149,Fall 2014,Calculus III,28,DIS,"Sun,Jie"
16300,Active,8742,MA,231,13,4149,Fall 2014,Calculus III,29,DIS,"Sun,Jie"
16300,Active,8742,MA,231,14,4149,Fall 2014,Calculus III,30,DIS,"Sun,Jie"
16300,Active,8742,MA,231,15,4149,Fall 2014,Calculus III,27,DIS,"Sun,Jie"
16300,Active,8742,MA,231,16,4149,Fall 2014,Calculus III,29,DIS,"Sun,Jie"
16300,Active,8742,MA,231,17,4149,Fall 2014,Calculus III,29,DIS,"Sun,Jie"
16300,Active,8742,MA,231,18,4149,Fall 2014,Calculus III,28,DIS,"Sun,Jie"
16300,Active,8742,MA,231,19,4149,Fall 2014,Calculus III,26,DIS,"Sun,Jie"
16300,Active,8742,MA,231,21,4149,Fall 2014,Calculus III,28,DIS,"Sun,Jie"
16300,Active,10191,MA,239,1,4162,Spring 2016,Elementary Linear Algebra,17,LEC,"Sun,Jie"
16300,Active,8757,MA,313,1,4149,Fall 2014,Abstract Linear Algebra,9,LEC,"Sun,Jie"
16300,Active,8761,MA,322,1,4182,Spring 2018,Advanced Calculus II,4,LEC,"Sun,Jie"
16300,Active,8763,MA,331,1,4152,Spring 2015,Fourier Series/Boundary Value,66,LEC,"Sun,Jie"
16300,Active,8764,MA,332,1,4162,Spring 2016,Int Differential Equations,20,LEC,"Sun,Jie"
16300,Active,8768,MA,339,1,4152,Spring 2015,Applied Linear Algebra,103,LEC,"Sun,Jie"
16300,Active,8776,MA,377,1,4169,Fall 2016,Numerical Methods,33,LEC,"Sun,Jie"
16300,Active,8776,MA,377,10,4169,Fall 2016,Numerical Methods,33,LAB,"Sun,Jie"
16300,Active,8782,MA,401,64,4162,Spring 2016,Directed Study in Mathematics,1,IND,"Sun,Jie"
16300,Active,8782,MA,401,64,4172,Spring 2017,Directed Study in Mathematics,2,IND,"Sun,Jie"
16300,Active,8822,MA,497,64,4179,Fall 2017,Undergraduate Research,0,RSC,"Sun,Jie"
16300,Active,8822,MA,497,64,4189,Fall 2018,Undergraduate Research,0,RSC,"Sun,Jie"
16300,Active,8822,MA,497,64,4199,Fall 2019,Undergraduate Research,0,RSC,"Sun,Jie"
16300,Active,11423,MA,513,1,4149,Fall 2014,Abstract Linear Algebra,1,LEC,"Sun,Jie"
16300,Active,8832,MA,526,1,4199,Fall 2019,Convex Opti & Analysis,0,LEC,"Sun,Jie"
16300,Active,8883,MA,701,64,4179,Fall 2017,Directed Study in Mathematics,1,IND,"Sun,Jie"
16300,Active,8887,MA,705,64,4149,Fall 2014,DS in Applied Mathematics,0,IND,"Sun,Jie"
16300,Active,8887,MA,705,64,4152,Spring 2015,DS in Applied Mathematics,0,IND,"Sun,Jie"
16300,Active,8887,MA,705,64,4159,Fall 2015,DS in Applied Mathematics,0,IND,"Sun,Jie"
16300,Active,8887,MA,705,64,4162,Spring 2016,DS in Applied Mathematics,0,IND,"Sun,Jie"
16300,Active,8887,MA,705,64,4169,Fall 2016,DS in Applied Mathematics,1,IND,"Sun,Jie"
16300,Active,8887,MA,705,64,4172,Spring 2017,DS in Applied Mathematics,3,IND,"Sun,Jie"
16300,Active,8904,MA,739,1,4149,Fall 2014,Seminar in Nonlinear Processes,5,SEM,"Sun,Jie"
16300,Active,8904,MA,739,1,4152,Spring 2015,Seminar in Nonlinear Processes,5,SEM,"Sun,Jie"
16300,Active,8904,MA,739,1,4162,Spring 2016,Seminar in Nonlinear Processes,5,SEM,"Sun,Jie"
16300,Active,8904,MA,739,1,4169,Fall 2016,Seminar in Nonlinear Processes,6,SEM,"Sun,Jie"
16300,Active,8904,MA,739,1,4172,Spring 2017,Seminar in Nonlinear Processes,8,SEM,"Sun,Jie"
16300,Active,8904,MA,739,1,4179,Fall 2017,Seminar in Nonlinear Processes,4,SEM,"Sun,Jie"
16300,Active,8905,MA,810,64,4146,Summer 2014,"Thesis, Dissertation or Sp Pro",0,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4149,Fall 2014,"Thesis, Dissertation or Sp Pro",1,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4152,Spring 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4156,Summer 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4159,Fall 2015,"Thesis, Dissertation or Sp Pro",2,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4162,Spring 2016,"Thesis, Dissertation or Sp Pro",2,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4166,Summer 2016,"Thesis, Dissertation or Sp Pro",0,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4169,Fall 2016,"Thesis, Dissertation or Sp Pro",3,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4172,Spring 2017,"Thesis, Dissertation or Sp Pro",3,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4176,Summer 2017,"Thesis, Dissertation or Sp Pro",1,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4179,Fall 2017,"Thesis, Dissertation or Sp Pro",4,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4182,Spring 2018,"Thesis, Dissertation or Sp Pro",4,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4186,Summer 2018,"Thesis, Dissertation or Sp Pro",0,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4189,Fall 2018,"Thesis, Dissertation or Sp Pro",2,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4192,Spring 2019,"Thesis, Dissertation or Sp Pro",2,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4196,Summer 2019,"Thesis, Dissertation or Sp Pro",0,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4199,Fall 2019,"Thesis, Dissertation or Sp Pro",2,THE,"Sun,Jie"
16300,Active,8905,MA,810,64,4206,Summer 2020,"Thesis, Dissertation or Sp Pro",0,THE,"Sun,Jie"
16300,Active,11578,MA,368,1,4169,Fall 2016,Mathematical Bio Seminar,4,SEM,"Sur,Shantanu"
16300,Active,8726,MA,41,03A,4209,Fall 2020,Co-Calculus Mathematics,24,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,03B,4209,Fall 2020,Co-Calculus Mathematics,26,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,04A,4209,Fall 2020,Co-Calculus Mathematics,25,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,04B,4209,Fall 2020,Co-Calculus Mathematics,29,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,5,4189,Fall 2018,Co-Calculus Mathematics,27,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,5,4199,Fall 2019,Co-Calculus Mathematics,27,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,06A,4209,Fall 2020,Co-Calculus Mathematics,17,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,06B,4209,Fall 2020,Co-Calculus Mathematics,29,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,7,4189,Fall 2018,Co-Calculus Mathematics,73,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,7,4199,Fall 2019,Co-Calculus Mathematics,69,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,9,4189,Fall 2018,Co-Calculus Mathematics,60,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8726,MA,41,9,4199,Fall 2019,Co-Calculus Mathematics,57,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,1,4182,Spring 2018,Co-Calculus II,10,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,1,4192,Spring 2019,Co-Calculus II,9,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,2,4182,Spring 2018,Co-Calculus II,9,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,2,4192,Spring 2019,Co-Calculus II,3,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,3,4182,Spring 2018,Co-Calculus II,13,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,3,4192,Spring 2019,Co-Calculus II,11,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,4,4182,Spring 2018,Co-Calculus II,8,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,10149,MA,42,4,4192,Spring 2019,Co-Calculus II,3,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,21,4179,Fall 2017,Calculus I,27,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,22,4179,Fall 2017,Calculus I,19,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,23,4179,Fall 2017,Calculus I,22,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,24,4179,Fall 2017,Calculus I,21,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,41,4169,Fall 2016,Calculus I,17,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,42,4169,Fall 2016,Calculus I,14,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,43,4169,Fall 2016,Calculus I,17,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8732,MA,131,44,4169,Fall 2016,Calculus I,17,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,31,4172,Spring 2017,Calculus II,17,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,32,4172,Spring 2017,Calculus II,18,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,33,4172,Spring 2017,Calculus II,24,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,34,4172,Spring 2017,Calculus II,13,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,61,4212,Spring 2021,Calculus II,12,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,62,4212,Spring 2021,Calculus II,10,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,63,4212,Spring 2021,Calculus II,10,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8733,MA,132,64,4212,Spring 2021,Calculus II,4,DIS,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,11229,MA,200,1,4219,Fall 2021,Intro Math Modeling & Software,23,LEC,"Surasinghe,N Weragoda Vidanelage Sudam Chamara"
16300,Active,8742,MA,231,12,4149,Fall 2014,Calculus III,28,DIS,"Sutorius,Mason B."
16300,Active,8742,MA,231,31,4152,Spring 2015,Calculus III,10,DIS,"Sutorius,Mason B."
